VAR1,ApotekNr,Navn,TypeID,Adresse,PostNr,Startdato,Slutdato,amt,Kommune,Region,Adresse_v2,latitudes,longitudes,Stdato,Sldato,Styear,Slyear,dummy,geometry,Year,GNS_OMS,GNS_MED_PROFIT,ALDER,d65,d17,samlet_ind,Besk,Besk1864,DK,Befolkning,markedsvaerdix,yderkom
239,144-2,Hjallerup Apotek,7,Søndergade 6,9320,"19Mar2018 0:00:00,000",,1081,810,1081,"Søndergade 6, 9320 Denmark",57.168611,10.145376,2018-03-19,,2018,2025,2018,POINT (10.145376 57.168611),2018,15282154.425,5227910.3325,42.56,0.2187792136,0.2160021996,170559.95165,0.4772777349,0.7594387879,0.9291891594,36370,864302.50751,0
155,066,Frederikshavn Løve A,6,Hangaardsvej 7,9900,01-01-1810 00:00,,1081,813,1081,"Hangaardsvej 7, 9900 Denmark",57.438716,10.534169,1810-01-01,,1810,2025,2008,POINT (10.534169 57.438716),2018,21499797.33,7372358.106,45.74,0.2610899028,0.1762048444,165398.40847,0.4624616104,0.737635938,0.9180130859,59987,1038003.0077,0
156,313,Frederikshavn Svane A,6,Søndergade 1,9900,"01Jan1923 0:00:00,000",,1081,813,1081,"Søndergade 1, 9900 Denmark",57.4339935,10.5297631,1923-01-01,,1923,2025,2008,POINT (10.5297631 57.4339935),2018,21499797.33,7372358.106,45.74,0.2610899028,0.1762048444,165398.40847,0.4624616104,0.737635938,0.9180130859,59987,1038003.0077,0
583,212,Skagen Apotek,6,Sct. Laurentiivej 44,9990,"01Jan1903 0:00:00,000",,1081,813,1081,"Sct. Laurentiivej 44, 9990 Denmark",57.7209,10.5839,1903-01-01,,1903,2025,2008,POINT (10.5839 57.7209),2018,21499797.33,7372358.106,45.74,0.2610899028,0.1762048444,165398.40847,0.4624616104,0.737635938,0.9180130859,59987,1038003.0077,0
645,069,Sæby Apotek,6,Søndergade 7,9300,01-01-1815 00:00,,1081,813,1081,"Søndergade 7, 9300 Denmark",57.334915,10.520444,1815-01-01,,1815,2025,2008,POINT (10.520444 57.334915),2018,21499797.33,7372358.106,45.74,0.2610899028,0.1762048444,165398.40847,0.4624616104,0.737635938,0.9180130859,59987,1038003.0077,0
760,069-1,Østervrå Apotek,7,Industrivej 10,9750,"01Aug2005 0:00:00,000",,1081,813,1081,"Industrivej 10, 9750 Denmark",57.340565,10.238498,2005-08-01,,2005,2025,2008,POINT (10.238498 57.340565),2018,21499797.33,7372358.106,45.74,0.2610899028,0.1762048444,165398.40847,0.4624616104,0.737635938,0.9180130859,59987,1038003.0077,0
133,259-2,Farsø Apotek,7,Torvet 8,9640,"01May2018 0:00:00,000",,1081,820,1081,"Torvet 8, 9640 Denmark",56.771268,9.340145,2018-05-01,,2018,2025,2018,POINT (9.340145 56.771268),2018,16091148.263,5456078.145,43.50,0.2323482665,0.2003717572,166023.22868,0.485768296,0.763927245,0.9092087497,37121,960791.39723,0
437,181-2,Løgstør Apotek,7,Østerbrogade 1 B,9670,"01May2018 0:00:00,000",,1081,820,1081,"Østerbrogade 1 B, 9670 Denmark",56.9686243,9.2526334,2018-05-01,,2018,2025,2018,POINT (9.252633400000001 56.96862,2018,16091148.263,5456078.145,43.50,0.2323482665,0.2003717572,166023.22868,0.485768296,0.763927245,0.9092087497,37121,960791.39723,0
780,259-1,Aalestrup Apotek,7,Jernbanegade 6,9620,"01Jun2016 0:00:00,000",,1081,820,1081,"Jernbanegade 6, 9620 Denmark",56.694562,9.49549,2016-06-01,,2016,2025,2016,POINT (9.49549 56.694562),2018,16091148.263,5456078.145,43.50,0.2323482665,0.2003717572,166023.22868,0.485768296,0.763927245,0.9092087497,37121,960791.39723,0
800,259,Aars Apotek,6,Søndergade 34,9600,"01Jan1905 0:00:00,000",,1081,820,1081,"Søndergade 34, 9600 Denmark",56.802114,9.519024,1905-01-01,,1905,2025,2008,POINT (9.519024 56.802114),2018,16091148.263,5456078.145,43.50,0.2323482665,0.2003717572,166023.22868,0.485768296,0.763927245,0.9092087497,37121,960791.39723,0
599,220,Skørping Apotek,6,Sverriggårdsvej 10,9520,"01Jan1906 0:00:00,000",,1081,840,1081,"Sverriggårdsvej 10, 9520 Denmark",56.836407,9.889342,1906-01-01,,1906,2025,2008,POINT (9.889341999999999 56.83640,2018,13778854.25,4758714.16,40.93,0.1935084904,0.2388354058,199586.39944,0.5166230981,0.8187131051,0.9432267578,29916,1154222.8843,0
638,220-1,Støvring Apotek,6,Hobrovej 84,9530,01.01.2000,,1081,840,1081,"Hobrovej 84, 9530 Denmark",56.890056,9.836933,2000-01-01,,2000,2025,2008,POINT (9.836933 56.890056),2018,13778854.25,4758714.16,40.93,0.1935084904,0.2388354058,199586.39944,0.5166230981,0.8187131051,0.9432267578,29916,1154222.8843,0
657,218-2,Terndrup Apotek,7,Hadsundvej 7,9575,"01Aug2016 0:00:00,000",,1081,840,1081,"Hadsundvej 7, 9575 Denmark",56.813473,10.058211,2016-08-01,,2016,2025,2016,POINT (10.058211 56.813473),2018,13778854.25,4758714.16,40.93,0.1935084904,0.2388354058,199586.39944,0.5166230981,0.8187131051,0.9432267578,29916,1154222.8843,0
197,218,Hadsund Apotek,6,Storegade 23-25,9560,"01Jan1905 0:00:00,000",,1081,846,1081,"Storegade 23-25, 9560 Denmark",56.7161045,10.1140172,1905-01-01,,1905,2025,2008,POINT (10.1140172 56.7161045),2018,26189293.35,8895707.75,43.51,0.2253953157,0.1972892641,177052.87973,0.4894067797,0.7608937626,0.922705199,42055,911495.17265,0
247,054,Hobro Apotek,6,Adelgade 18,9500,01-01-1803 00:00,,1081,846,1081,"Adelgade 18, 9500 Denmark",56.639388,9.793265,1803-01-01,,1803,2025,2008,POINT (9.793265 56.639388),2018,26189293.35,8895707.75,43.51,0.2253953157,0.1972892641,177052.87973,0.4894067797,0.7608937626,0.922705199,42055,911495.17265,0
456,218-1,Mariager Apotek,7,Østergade 10,9550,12.10.2007,,1081,846,1081,"Østergade 10, 9550 Denmark",56.651484,9.983627,2007-12-10,,2007,2025,2008,POINT (9.983627 56.651484),2018,26189293.35,8895707.75,43.51,0.2253953157,0.1972892641,177052.87973,0.4894067797,0.7608937626,0.922705199,42055,911495.17265,0
87,105-3,Brovst Apotek,7,Østergade 16,9460,"01Nov2009 0:00:00,000",,1081,849,1081,"Østergade 16, 9460 Denmark",57.097293,9.524836,2009-11-01,,2009,2025,2009,POINT (9.524836000000001 57.09729,2018,18361416.525,6181027.665,43.69,0.2392875715,0.203224129,166061.77609,0.4793978226,0.7656235404,0.9392873887,38460,962701.80336,0
139,039-1,Fjerritslev Apotek,7,Østergade 11-13,9690,"01Jul2010 0:00:00,000",,1081,849,1081,"Østergade 11-13, 9690 Denmark",57.0878623,9.2811498,2010-07-01,,2010,2025,2010,POINT (9.2811498 57.0878623),2018,18361416.525,6181027.665,43.69,0.2392875715,0.203224129,166061.77609,0.4793978226,0.7656235404,0.9392873887,38460,962701.80336,0
528,105-1,Pandrup Apotek,7,Bredgade 3,9490,"01Sep2015 0:00:00,000",,1081,849,1081,"Bredgade 3, 9490 Denmark",57.224942,9.677366,2015-09-01,,2015,2025,2015,POINT (9.677365999999999 57.22494,2018,18361416.525,6181027.665,43.69,0.2392875715,0.203224129,166061.77609,0.4793978226,0.7656235404,0.9392873887,38460,962701.80336,0
764,105,Aabybro Apotek,6,Østergade 36,9440,07.05.2008,,1081,849,1081,"Østergade 36, 9440 Denmark",57.159459,9.732615,2008-07-05,,2008,2025,2008,POINT (9.732614999999999 57.15945,2018,18361416.525,6181027.665,43.69,0.2392875715,0.203224129,166061.77609,0.4793978226,0.7656235404,0.9392873887,38460,962701.80336,0
199,144-1,Hals Apotek,7,Havnegade 7A,9370,"01Feb2006 0:00:00,000",,1081,851,1081,"Havnegade 7A, 9370 Denmark",56.993303,10.307272,2006-02-01,,2006,2025,2008,POINT (10.307272 56.993303),2018,15804148.627,5390246.073,39.46,0.1780114439,0.1813786505,182117.68051,0.4916678695,0.7167658622,0.8910001816,215312,1263168.4799,0
210,255-1,Hasseris Apotek,7,Hasseris Bymidte 9,9000,"01Sep2015 0:00:00,000",,1081,851,1081,"Hasseris Bymidte 9, 9000 Denmark",57.036292,9.883598,2015-09-01,,2015,2025,2015,POINT (9.883597999999999 57.03629,2018,15804148.627,5390246.073,39.46,0.1780114439,0.1813786505,182117.68051,0.4916678695,0.7167658622,0.8910001816,215312,1263168.4799,0
323,306-2,Kennedy Apotek,7,J. F. Kennedy&#39;s Plads 1E st,9000,"01Nov2017 0:00:00,000",,1081,851,1081,"J. F. Kennedy&#39;s Plads 1E st, 9000 Denmark",57.048,9.9187,2017-11-01,,2017,2025,2017,POINT (9.918699999999999 57.048),2018,15804148.627,5390246.073,39.46,0.1780114439,0.1813786505,182117.68051,0.4916678695,0.7167658622,0.8910001816,215312,1263168.4799,0
421,092-1,Lindholm Apotek,7,Lindholm Nærbanevej 1D,9400,"01Jul2015 0:00:00,000",,1081,851,1081,"Lindholm Nærbanevej 1D, 9400 Denmark",57.0670773,9.9033396,2015-07-01,,2015,2025,2015,POINT (9.903339600000001 57.06707,2018,15804148.627,5390246.073,39.46,0.1780114439,0.1813786505,182117.68051,0.4916678695,0.7167658622,0.8910001816,215312,1263168.4799,0
476,181-1,Nibe Apotek,7,Mellemgade 9,9240,"01Oct2013 0:00:00,000",,1081,851,1081,"Mellemgade 9, 9240 Denmark",56.982515,9.638064,2013-10-01,,2013,2025,2013,POINT (9.638064 56.982515),2018,15804148.627,5390246.073,39.46,0.1780114439,0.1813786505,182117.68051,0.4916678695,0.7167658622,0.8910001816,215312,1263168.4799,0
584,063-1,Skalborg Apotek,7,Otto Mønsteds Vej 1,9200,"18Aug2018 0:00:00,000",,1081,851,1081,"Otto Mønsteds Vej 1, 9200 Denmark",57.014997,9.89405,2018-08-18,,2018,2025,2018,POINT (9.89405 57.014997),2018,15804148.627,5390246.073,39.46,0.1780114439,0.1813786505,182117.68051,0.4916678695,0.7167658622,0.8910001816,215312,1263168.4799,0
590,255-2,Skipperen Apotek,7,Vestre Alle 7,9000,"01Oct2018 0:00:00,000",,1081,851,1081,"Vestre Alle 7, 9000 Denmark",57.033384,9.907472,2018-10-01,,2018,2025,2018,POINT (9.907472 57.033384),2018,15804148.627,5390246.073,39.46,0.1780114439,0.1813786505,182117.68051,0.4916678695,0.7167658622,0.8910001816,215312,1263168.4799,0
606,361-3,Slotsgade Apotek,7,Slotsgade 8-14,9000,"16Nov2018 0:00:00,000",,1081,851,1081,"Slotsgade 8-14, 9000 Denmark",57.048421,9.9252048,2018-11-16,,2018,2025,2018,POINT (9.925204799999999 57.04842,2018,15804148.627,5390246.073,39.46,0.1780114439,0.1813786505,182117.68051,0.4916678695,0.7167658622,0.8910001816,215312,1263168.4799,0
613,092-3,Solsidens Apotek,7,"Vestergade 30, Butik 2",9400,"01Feb2016 0:00:00,000",,1081,851,1081,"Vestergade 30, Butik 2, 9400 Denmark",57.0483,9.9352,2016-02-01,,2016,2025,2016,POINT (9.9352 57.0483),2018,15804148.627,5390246.073,39.46,0.1780114439,0.1813786505,182117.68051,0.4916678695,0.7167658622,0.8910001816,215312,1263168.4799,0
628,176,Storvorde Sejlflod Ap,13,Rødhøjvej 2,9280,01-01-1899 00:00,,1081,851,1081,"Rødhøjvej 2, 9280 Denmark",57.000115,10.101044,1899-01-01,,1899,2025,2008,POINT (10.101044 57.000115),2018,15804148.627,5390246.073,39.46,0.1780114439,0.1813786505,182117.68051,0.4916678695,0.7167658622,0.8910001816,215312,1263168.4799,0
642,361-2,Svenstrup Apotek,7,Godthåbsvej 12,9230,"03Sep2018 0:00:00,000",,1081,851,1081,"Godthåbsvej 12, 9230 Denmark",56.972444,9.851746,2018-09-03,,2018,2025,2018,POINT (9.851746 56.972444),2018,15804148.627,5390246.073,39.46,0.1780114439,0.1813786505,182117.68051,0.4916678695,0.7167658622,0.8910001816,215312,1263168.4799,0
738,092-2,Vodskov Apotek,7,Vodskovvej 41,9310,"01Jul2015 0:00:00,000",,1081,851,1081,"Vodskovvej 41, 9310 Denmark",57.104704,10.029508,2015-07-01,,2015,2025,2015,POINT (10.029508 57.104704),2018,15804148.627,5390246.073,39.46,0.1780114439,0.1813786505,182117.68051,0.4916678695,0.7167658622,0.8910001816,215312,1263168.4799,0
767,181,Aalborg Budolfi Apote,6,Algade 60,9000,"01Jan1900 0:00:00,000",,1081,851,1081,"Algade 60, 9000 Denmark",57.048407,9.916179,1900-01-01,,1900,2025,2008,POINT (9.916179 57.048407),2018,15804148.627,5390246.073,39.46,0.1780114439,0.1813786505,182117.68051,0.4916678695,0.7167658622,0.8910001816,215312,1263168.4799,0
768,063,Aalborg Løve Apotek,6,Nytorv 3,9000,01-01-1813 00:00,,1081,851,1081,"Nytorv 3, 9000 Denmark",57.048682,9.922587,1813-01-01,,1813,2025,2008,POINT (9.922587 57.048682),2018,15804148.627,5390246.073,39.46,0.1780114439,0.1813786505,182117.68051,0.4916678695,0.7167658622,0.8910001816,215312,1263168.4799,0
769,092,Aalborg Nørresundby,6,Torvet 3A,9400,01-01-1844 00:00,,1081,851,1081,"Torvet 3A, 9400 Denmark",57.058676,9.923124,1844-01-01,,1844,2025,2008,POINT (9.923124 57.058676),2018,15804148.627,5390246.073,39.46,0.1780114439,0.1813786505,182117.68051,0.4916678695,0.7167658622,0.8910001816,215312,1263168.4799,0
770,255,Aalborg Reberbane Apo,6,Reberbansgade 25,9000,"01Jan1920 0:00:00,000",,1081,851,1081,"Reberbansgade 25, 9000 Denmark",57.049627,9.911455,1920-01-01,,1920,2025,2008,POINT (9.911455 57.049627),2018,15804148.627,5390246.073,39.46,0.1780114439,0.1813786505,182117.68051,0.4916678695,0.7167658622,0.8910001816,215312,1263168.4799,0
771,361-1,Aalborg Storcenter Ap,7,Hobrovej 452,9200,"01Sep2015 0:00:00,000",,1081,851,1081,"Hobrovej 452, 9200 Denmark",57.004796,9.875935,2015-09-01,,2015,2025,2015,POINT (9.875935 57.004796),2018,15804148.627,5390246.073,39.46,0.1780114439,0.1813786505,182117.68051,0.4916678695,0.7167658622,0.8910001816,215312,1263168.4799,0
774,306,Aalborg Vejgaard Apot,6,Hadsundvej 33 B,9000,"01Jan1922 0:00:00,000",,1081,851,1081,"Hadsundvej 33 B, 9000 Denmark",57.0336005,9.9544176,1922-01-01,,1922,2025,2008,POINT (9.954417599999999 57.03360,2018,15804148.627,5390246.073,39.46,0.1780114439,0.1813786505,182117.68051,0.4916678695,0.7167658622,0.8910001816,215312,1263168.4799,0
775,306-1,Aalborg Ø Fyrkilden,7,"Fyrkildevej 7, stuen",9220,"01Jul2015 0:00:00,000",,1081,851,1081,"Fyrkildevej 7, stuen, 9220 Denmark",57.027041,10.004549,2015-07-01,,2015,2025,2015,POINT (10.004549 57.027041),2018,15804148.627,5390246.073,39.46,0.1780114439,0.1813786505,182117.68051,0.4916678695,0.7167658622,0.8910001816,215312,1263168.4799,0
777,361,Aalborg Aalborghus Ap,6,Grønlands Torv 10,9210,"01Jan1966 0:00:00,000",,1081,851,1081,"Grønlands Torv 10, 9210 Denmark",57.022597,9.941768,1966-01-01,,1966,2025,2008,POINT (9.941768 57.022597),2018,15804148.627,5390246.073,39.46,0.1780114439,0.1813786505,182117.68051,0.4916678695,0.7167658622,0.8910001816,215312,1263168.4799,0
238,356,Hirtshals Apotek,6,Jørgen Fibigersgade 18,9850,"01Jan1959 0:00:00,000",,1081,860,1081,"Jørgen Fibigersgade 18, 9850 Denmark",57.590496,9.959974,1959-01-01,,1959,2025,2008,POINT (9.959974000000001 57.59049,2018,16358730.043,5576283.5957,43.69,0.2313307044,0.1951751334,170647.52008,0.483360704,0.7558663894,0.9194063149,64665,1131648.2459,0
244,045-1,Hjørring Hjorte Apot,7,Frederikshavnsvej 44,9800,"01Feb2018 0:00:00,000",,1081,860,1081,"Frederikshavnsvej 44, 9800 Denmark",57.455191,10.006088,2018-02-01,,2018,2025,2018,POINT (10.006088 57.455191),2018,16358730.043,5576283.5957,43.69,0.2313307044,0.1951751334,170647.52008,0.483360704,0.7558663894,0.9194063149,64665,1131648.2459,0
245,045,Hjørring Løve Apote,6,Østergade 7 A,9800,01-01-1794 00:00,,1081,860,1081,"Østergade 7 A, 9800 Denmark",57.4575049,9.9940838,1794-01-01,,1794,2025,2008,POINT (9.9940838 57.4575049),2018,16358730.043,5576283.5957,43.69,0.2313307044,0.1951751334,170647.52008,0.483360704,0.7558663894,0.9194063149,64665,1131648.2459,0
246,236,Hjørring Svane Apote,6,Strømgade 5,9800,"01Jan1911 0:00:00,000",30-JUN-2019,1081,860,1081,"Strømgade 5, 9800 Denmark",57.460316,9.9865145,1911-01-01,2019-06-30,1911,2019,2008,POINT (9.9865145 57.460316),2018,16358730.043,5576283.5957,43.69,0.2313307044,0.1951751334,170647.52008,0.483360704,0.7558663894,0.9194063149,64665,1131648.2459,0
444,105-4,Løkken Apotek,7,Jyllandsgade 13,9480,01.09.2013,,1081,860,1081,"Jyllandsgade 13, 9480 Denmark",57.368501,9.712002,2013-01-09,,2013,2025,2013,POINT (9.712002 57.368501),2018,16358730.043,5576283.5957,43.69,0.2313307044,0.1951751334,170647.52008,0.483360704,0.7558663894,0.9194063149,64665,1131648.2459,0
582,356-1,Sindal Apotek,7,Vestergade 2 A,9870,"01Jan2005 0:00:00,000",,1081,860,1081,"Vestergade 2 A, 9870 Denmark",57.470677,10.1987474,2005-01-01,,2005,2025,2008,POINT (10.1987474 57.470677),2018,16358730.043,5576283.5957,43.69,0.2313307044,0.1951751334,170647.52008,0.483360704,0.7558663894,0.9194063149,64665,1131648.2459,0
743,172-1,Vrå Apotek,7,Jernbanegade 6,9760,"01Sep2013 0:00:00,000",,1081,860,1081,"Jernbanegade 6, 9760 Denmark",57.353965,9.942166,2013-09-01,,2013,2025,2013,POINT (9.942166 57.353965),2018,16358730.043,5576283.5957,43.69,0.2313307044,0.1951751334,170647.52008,0.483360704,0.7558663894,0.9194063149,64665,1131648.2459,0
